constituency,state,vote_share_norm,seats_won_norm,attendance_rate,bills_score,manifesto_fulfillment,criminal_cases_norm,disclosure_compliance,party,electoral_strength_score,gov_performance_score,transparency_score,party_score
Hisar,Haryana,0.6416416416416416,0.6936936936936937,0.0,0.22722722722722724,0.44544544544544545,0.7527527527527528,0.8048048048048048,Party B,0.6624624624624624,0.15725725725725725,0.47027027027027024,0.43759259259259253
Nainital,Uttarakhand,0.022022022022022022,0.45845845845845845,0.7657657657657657,0.8178178178178178,0.8268268268268268,0.26126126126126126,0.5695695695695696,Party D,0.19659659659659662,0.7935935935935936,0.671071071071071,0.5241641641641641
Panipat,Haryana,0.7187187187187187,0.7707707707707707,0.07707707707707707,0.5135135135135135,0.5225225225225225,0.8298298298298298,0.8818818818818819,Party B,0.7395395395395395,0.2970970970970971,0.4548548548548549,0.5135135135135136
Champawat,Uttarakhand,0.12312312312312312,0.5595595595595596,0.8668668668668669,0.918918918918919,0.9279279279279279,0.23423423423423423,0.6706706706706707,Party A,0.2976976976976977,0.8946946946946946,0.7277277277277276,0.6141541541541542
Udham Singh Nagar,Uttarakhand,0.7457457457457457,0.6696696696696697,0.48848848848848847,0.7157157157157157,0.5495495495495496,0.8568568568568569,0.2922922922922923,Party A,0.7153153153153153,0.5688688688688689,0.2028028028028028,0.5359309309309309
Sonipat,Haryana,0.6186186186186187,0.6706706706706707,0.977977977977978,0.4134134134134134,0.42242242242242245,0.8578578578578578,0.7817817817817818,Party B,0.6394394394394395,0.6974974974974976,0.397997997997998,0.5993993993993995
Baghpat,Uttar Pradesh,0.3173173173173173,0.24124124124124124,0.06006006006006006,0.11211211211211211,0.12112112112112113,0.42842842842842843,0.8648648648648649,Party D,0.2868868868868869,0.08788788788788789,0.6888888888888889,0.3177377377377377
Meerut,Uttar Pradesh,0.948948948948949,0.0,0.3073073073073073,0.7437437437437437,0.7527527527527528,0.05905905905905906,0.1111111111111111,Party B,0.5693693693693693,0.5273273273273273,0.6090090090090089,0.5645645645645645
Moradabad,Uttar Pradesh,0.46546546546546547,0.6926926926926927,0.8248248248248248,0.43543543543543545,0.26926926926926925,0.5765765765765766,0.8038038038038038,Party A,0.5563563563563564,0.596896896896897,0.5755755755755756,0.5753503503503503
Bikaner,Rajasthan,0.5125125125125125,0.5645645645645646,0.8718718718718719,0.3073073073073073,0.3163163163163163,0.6236236236236237,0.6756756756756757,Party B,0.5333333333333333,0.5913913913913914,0.49609609609609606,0.5443443443443443
Rampur,Uttar Pradesh,0.3173173173173173,0.24124124124124124,0.6766766766766766,0.7287287287287287,0.12112112112112113,0.42842842842842843,0.4804804804804805,Party B,0.2868868868868869,0.5811811811811811,0.5351351351351351,0.4519519519519519
Bhiwani,Haryana,0.8588588588588588,0.08508508508508508,0.3923923923923924,0.4444444444444444,0.45345345345345345,0.5855855855855856,0.1961961961961962,Party A,0.5493493493493493,0.4202202202202202,0.3271271271271271,0.4485985985985985
Rohtak,Haryana,0.3163163163163163,0.3683683683683684,0.6756756756756757,0.1111111111111111,0.12012012012012012,0.5555555555555556,0.4794794794794795,Party B,0.3371371371371371,0.3951951951951952,0.45845845845845845,0.3877877877877878
Shamli,Uttar Pradesh,0.9269269269269269,0.23423423423423423,0.6696696696696697,0.5935935935935935,0.7307307307307307,0.037037037037037035,0.47347347347347346,Party A,0.6498498498498498,0.659059059059059,0.7671671671671673,0.6824024024024025
Ferozepur,Punjab,0.8168168168168168,0.8688688688688688,0.3033033033033033,0.6116116116116116,0.6206206206206206,0.055055055055055056,0.97997997997998,Party C,0.8376376376376377,0.45925925925925926,0.9589589589589589,0.7355355355355355
Pathankot,Punjab,0.3153153153153153,0.7517517517517518,0.05805805805805806,0.11011011011011011,0.11911911911911911,0.5545545545545546,0.8628628628628628,Party C,0.4898898898898899,0.08588588588588589,0.6124124124124124,0.3791191191191191
Udhampur,Jammu and Kashmir,0.5805805805805806,0.6326326326326326,0.93993993993994,0.37537537537537535,0.3843843843843844,0.6916916916916916,0.7437437437437437,Party A,0.6014014014014013,0.6594594594594594,0.4824824824824825,0.5919919919919919
Samba,Jammu and Kashmir,0.8088088088088088,0.9079079079079079,0.16716716716716717,0.7787787787787788,0.6126126126126126,0.91991991991992,0.14614614614614616,Party B,0.8484484484484485,0.4397397397397397,0.10650650650650649,0.5199149149149149
Kapurthala,Punjab,0.6796796796796797,0.11511511511511512,0.42242242242242245,0.4744744744744745,0.8678678678678678,0.7907907907907908,0.22622622622622623,Party B,0.45385385385385385,0.5271271271271272,0.216016016016016,0.4200400400400401
Panchkula,Haryana,0.963963963963964,0.015015015015015015,0.32232232232232233,0.7587587587587588,0.7677677677677678,0.07407407407407407,0.12612612612612611,Party A,0.5843843843843843,0.5423423423423424,0.6060060060060061,0.575075075075075
Ambala,Haryana,0.44844844844844844,0.5005005005005005,0.8078078078078078,0.24324324324324326,0.25225225225225223,0.5595595595595596,0.6116116116116116,Party C,0.4692692692692693,0.5273273273273273,0.5089089089089089,0.4994994994994995
Aurangabad,Bihar,0.19519519519519518,0.6316316316316316,0.938938938938939,0.16516516516516516,1.0,0.3063063063063063,0.7427427427427428,Party D,0.3697697697697697,0.7190190190190191,0.7133133133133134,0.5778928928928929
Balrampur,Chhattisgarh,0.08808808808808809,0.5245245245245245,0.95995995995996,0.8838838838838838,0.8928928928928929,0.32732732732732733,0.6356356356356356,Party D,0.26266266266266264,0.9237237237237238,0.6578578578578578,0.5928328328328328
Balrampur,Uttar Pradesh,0.08808808808808809,0.5245245245245245,0.95995995995996,0.8838838838838838,0.8928928928928929,0.32732732732732733,0.6356356356356356,Party D,0.26266266266266264,0.9237237237237238,0.6578578578578578,0.5928328328328328
Hamirpur,Uttar Pradesh,0.7587587587587588,0.8108108108108109,0.24524524524524524,0.34434434434434436,0.5625625625625625,0.997997997997998,0.9219219219219219,Party B,0.7795795795795796,0.33843843843843846,0.36996996996996995,0.5227777777777778
Hamirpur,Himachal Pradesh,0.7587587587587588,0.8108108108108109,0.24524524524524524,0.34434434434434436,0.5625625625625625,0.997997997997998,0.9219219219219219,Party B,0.7795795795795796,0.33843843843843846,0.36996996996996995,0.5227777777777778
Pratapgarh,Rajasthan,0.4994994994994995,0.8078078078078078,0.24224224224224225,0.16616616616616617,0.17517517517517517,0.6106106106106106,0.04604604604604605,Party A,0.6228228228228228,0.206006006006006,0.25205205205205206,0.3842442442442442
Pratapgarh,Uttar Pradesh,0.4994994994994995,0.8078078078078078,0.24224224224224225,0.16616616616616617,0.17517517517517517,0.6106106106106106,0.04604604604604605,Party A,0.6228228228228228,0.206006006006006,0.25205205205205206,0.3842442442442442
Bilaspur,Himachal Pradesh,0.2652652652652653,0.3173173173173173,0.6246246246246246,0.06006006006006006,0.06906906906906907,0.5045045045045045,0.42842842842842843,Party A,0.2860860860860861,0.3441441441441441,0.4686686686686687,0.3520520520520521
Niwari,Madhya Pradesh,0.6736736736736737,0.1091091091091091,0.5445445445445446,0.46846846846846846,0.4774774774774775,0.2962962962962963,0.22022022022022023,Party D,0.44784784784784787,0.5083083083083083,0.5103103103103104,0.48462462462462463
Muzaffarabad,Jammu and Kashmir,0.9429429429429429,0.3783783783783784,0.6856856856856857,0.7377377377377378,0.13013013013013014,0.5655655655655656,0.4894894894894895,Party A,0.7171171171171171,0.5901901901901901,0.45645645645645644,0.6075275275275275
Mirpur,Jammu and Kashmir,0.2042042042042042,0.25625625625625625,0.5635635635635635,1.0,0.008008008008008008,0.44344344344344344,0.36736736736736736,Party B,0.22502502502502503,0.5833833833833834,0.4808808808808809,0.4144144144144144
Unknown,Mizoram,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Tamil Nadu,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Madhya Pradesh,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Maharashtra,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Chhattisgarh,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Gujarat,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Odisha,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Andhra Pradesh,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Karnataka,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Goa,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Kerala,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Telangana,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,West Bengal,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Dadra and Nagar Haveli and Daman and Diu,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Puducherry,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Lakshadweep,Lakshadweep,0.8148148148148148,0.8668668668668669,0.17317317317317318,0.6096096096096096,0.6186186186186187,0.9259259259259259,0.977977977977978,Party A,0.8356356356356356,0.39319319319319324,0.4356356356356357,0.5807807807807808
Unknown,Arunachal Pradesh,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Assam,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Nagaland,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Meghalaya,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Manipur,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Tripura,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Andaman and Nicobar Islands,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Uttar Pradesh,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Rajasthan,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Delhi,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Haryana,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Sikkim,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Bihar,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Jharkhand,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Ladakh,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Jammu and Kashmir,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Himachal Pradesh,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Punjab,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Unknown,Uttarakhand,0.5955955955955956,0.031031031031031032,0.3383383383383383,0.39039039039039036,0.3993993993993994,0.7067067067067067,0.14214214214214213,Party C,0.3697697697697698,0.36616616616616615,0.23283283283283285,0.3342742742742743
Chandigarh,Chandigarh,0.5915915915915916,0.02702702702702703,0.33433433433433435,0.3863863863863864,0.3953953953953954,0.7027027027027027,0.13813813813813813,Party C,0.36576576576576575,0.3621621621621621,0.23363363363363363,0.33147147147147143
